5.695687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.695029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.695687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.694043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.694043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.702589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.699302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.694701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.693057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.698645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.693057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.688784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.694372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.694043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.689770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.698645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.689113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.689770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.688784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.693715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.688456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.689770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.695358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.688127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.693057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.687798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.693057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.687469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.700946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.687141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.698645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.700288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.693386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.699631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.684840	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.689113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.688784	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.687798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.695029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.693715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.695687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.694701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.694043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.697002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.695358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.697659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.698316	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.697002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.690099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.697988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696673	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.688127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.700617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.687469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.691085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.698645	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.699960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.697988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.696015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.692729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.694701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
